selection_round,sample_id,SMILES,Score
0,98573,O=C(CSc1nnc(-c2ccc3c(c2)OCO3)o1)N1CCN(Cc2nc3ccccc3s2)CC1,-9.4
0,391417,Cc1nn(-c2ccccc2)c(Nc2nc3ccccc3n2Cc2ccccc2)c1C(O)c1ccncc1,-8.7
0,1368728,COc1cccc(C(NC(=O)c2ccc(OC)c(OC)c2)c2nccn2C)c1,-7.5
0,42,O=C(NC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)C(=O)N1CCOCC1)c1ccccc1,-11.7
0,271309,Cc1nnnn1-c1cccc(NCc2ccccc2F)c1,-8.9
0,44,O=C(CSc1nnnn1-c1ccccc1)N1N=C2C(=Cc3ccccc3)CCCC2C1c1ccccc1,-11.7
0,9520,O=C1c2ccccc2NC(c2cnn(Cc3ccccc3)c2)N1CCc1ccccc1,-10.3
0,63965,CC(OC(=O)c1cc(-c2ccc(Cl)cc2)n(C(C)C(=O)c2ccccc2)n1)C(=O)c1ccccc1,-9.6
0,35534,COc1ccc(-c2cnnn2-c2ccc(C(=O)Nc3nc4ccccc4s3)cc2)cc1,-9.8
0,48,C(=Cc1ccc2ccc3cccc4ccc1c2c34)c1cccc2ccccc12,-11.7
0,1370088,c1nc2n(n1)CC(NCc1csc(-c3ccsc3)n1)CC2,-7.5
0,19032,O=C(CCc1nnc2n(Cc3ccc(F)cc3)c(=O)c3ccccc3n12)NC1CCCCCC1,-10.1
0,111698,O=c1cc(CSc2nc(-c3ccccc3)c(-c3ccccc3)o2)[nH]c(=O)[nH]1,-9.4
0,38016,O=C1C(=CNc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)N1Cc1ccc2c(c1)OCO2,-9.8
0,501220,CN1CCN(S(=O)(=O)c2ccc(N(C)C3CCc4ccccc43)c([N+](=O)[O-])c2)CC1,-8.5
0,402313,O=C1COc2cc(C(=O)N3CCN(CC(F)(F)F)CC3)ccc2N1,-8.7
0,32895,O=C(NCc1ccnc(N2CCOCC2)c1)Nc1ccc(-n2cncn2)cc1C(F)(F)F,-9.9
0,714137,CCCCOc1ccc(-c2nn(-c3ccccc3)cc2C2NC(=O)NC(C)=C2C(=O)OC)cc1C,-8.3
0,762817,CCOC(=O)c1cn(CN(C)Cc2cn(-c3ccccc3)nc2-c2ccccc2)nc1C,-8.2
0,392937,COc1ccc(S(=O)(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)cc1[N+](=O)[O-],-8.7
0,438277,Cc1ccc(N2N=C(C(=O)NC3CCN(C(=O)c4ccoc4)CC3)NCC2=O)cc1,-8.6
0,834722,Cc1ccc(-n2ccnc2SC(C)C(=O)Nc2ccccc2[N+](=O)[O-])c(C)c1,-8.1
0,292847,Cc1nsc(N2CCCN(C(=O)C(C)n3ccnc3-c3ccccc3)CC2)n1,-8.9
0,46394,Cc1nc(-c2ccncc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)no1,-9.7
0,688143,CC(=O)c1ccccc1NC(=O)c1cnn(Cc2ccccc2Cl)c1,-8.3
0,354527,Cn1c(C=C(Cl)c2nnc(C(=O)NCc3ccccc3)s2)nc2c1c(=O)[nH]c(=O)n2C,-8.8
0,296068,O=C(CN1CCN(Cc2ccc3c(c2)CCO3)CC1)Nc1cc(C(F)(F)F)ccc1Cl,-8.9
0,58696,Cc1ccc(CC(=O)Nc2nc3cc4c(cc3s2)OCCO4)cc1,-9.6
0,952366,CC1Cc2ccccc2N1Cc1nc(-c2cccnc2)no1,-8.0
0,459582,CCn1ccnc1CS(=O)(=O)Cc1nn(-c2ccc(F)cc2)c2c1CCC2,-8.6
0,72,c1ccc(-c2cc(-c3ccccc3)c3c4ccccc4cc-3o2)cc1,-11.6
0,1420509,CCc1ccc(CNc2cc(-c3cccs3)nn2CCO)cc1,-7.5
0,354529,Cc1ccc(N2C(=O)N(CN3CCC(c4nc5ccccc5s4)CC3)C(=O)C2C)cc1,-8.8
0,8991,CC(C(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1)N1C(=O)C2CC=CCC2C1=O,-10.3
0,1152817,CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(-c1cccc(-n3cccn3)c1)n2CCO,-7.8
0,237142,O=C(OCc1cc(=O)n2c(n1)sc1ccccc12)C12CC3CC(CC(O)(C3)C1)C2,-9.0
0,163550,O=S(=O)(Nc1ccccc1Cl)c1ccc2c(c1)oc(=S)n2CN1CCN(c2ncccn2)CC1,-9.2
0,240400,O=C(CSc1nc2ccccc2c(=O)n1-c1cccc(C(F)(F)F)c1)NCCC1=CCCCC1,-9.0
0,48023,CC(OC(=O)c1ccc2c(c1)C(=O)N(Cc1ccncc1)C2=O)c1nnc(-c2ccccc2)o1,-9.7
0,81,O=C(Nc1ccccc1-c1cc(-c2ccccc2)c2ccc(Cl)cc2n1)c1cccs1,-11.6
0,1665762,CCN(CC)S(=O)(=O)c1cccc(-c2cn3cccc(C)c3n2)c1,-7.1
0,15875,O=C(COC(=O)c1cc(-c2ccccc2)nn1-c1ccccc1)NC(c1ccccc1)c1ccccc1,-10.1
0,84,Clc1cccc(-c2nc(NN=Cc3cnc4ccccc4n3)nc3ccc(Br)cc23)c1,-11.6
0,677234,COc1ccc(C2CC(c3c(-c4ccccc4)c4cc(Cl)ccc4[nH]c3=O)=NN2C(=O)CCC(=O)O)cc1OC,-8.3
0,307766,Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)N(C)c3ccccc3)cc12,-8.8
0,98333,CC(NC(=O)Cn1cnc(-c2ccccc2)n1)c1ccc2c(c1)NC(=O)CO2,-9.4
0,469831,CS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccco3)c(-c3ccco3)s2)c1,-8.6
0,27496,CC1(c2ccccc2Br)NC(=O)N(CC(=O)NC(c2ccccc2)c2ccccc2)C1=O,-9.9
0,286245,O=C(c1c[nH]c2ccccc12)C(Sc1ncccc1[N+](=O)[O-])c1ccccc1,-8.9
0,26720,O=C(c1ccccn1)N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nn2-c2ccccc2)CC1,-9.9
0,841082,CC(C)(C)C(Cn1ccnc1)NC(=O)c1cc2c([nH]c1=O)CCCC2,-8.1
0,144733,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2)cs1)c1ccc2c(c1)OCO2,-9.2
0,94,O=C(Nc1nc(-c2ccc3c(c2)CCCC3)cs1)C1=CC=CN2CCS(=O)(=O)N=C12,-11.6
0,1398001,CC(Oc1ccccc1Cl)c1nc2cc(Cl)c(Cl)cc2[nH]1,-7.5
0,100068,Cn1ccnc1C(=O)c1ccc(NC(=O)c2ccc3c(c2)CC(c2ccccc2)OC3=O)cc1,-9.4
0,99,O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)C1c2ccccc2-c2ccccc21,-11.6
0,342897,Cn1c(-c2cc(-c3ccccc3)n[nH]2)nnc1N1CCN(c2ccccc2)CC1,-8.8
0,780525,COc1ccc(-n2c(SCn3cccn3)nnc2-c2ccccc2OC)cc1,-8.2
0,29879,O=C(Nc1nc2ccc(Br)cc2s1)c1ccc2c(=O)n3c(nc2c1)CCC3,-9.9
0,104,CCc1nnc(NC(=O)c2c3c(nc4ccccc24)C(=Cc2ccccc2)CC3)s1,-11.6
0,437036,O=c1cc(COc2cccc(C(F)(F)F)c2)nc2ccccn12,-8.6
0,142042,O=S(=O)(c1cccc(CSc2nnc(-c3c[nH]c4ccccc34)n2C2CC2)c1)N1CCOCC1,-9.2
0,107,O=c1c2ccc(Cl)cc2nc2n1CCC2=Cc1cc2ccccc2nc1N1CCOCC1,-11.5
0,83782,COCCN(Cc1nnc(-c2cccs2)o1)C(=O)c1ccc2c(c1)CC(c1ccccc1)OC2=O,-9.5
0,683893,N#Cc1c(N2CCCCC2)nc(N)c2c(N)nc3c(c12)C(=O)CN3Cc1ccco1,-8.3
0,52054,Cn1c2ccccc2c2cc(C#N)c3nc(=O)c4ccccc4n3c21,-9.7
0,798564,O=C(Nc1cccnc1)c1cnn(-c2ccccc2F)c1-n1cccc1,-8.2
0,419016,COC(=O)c1n[nH]c2ccc(NC(=O)c3ccc(-c4nc(C)no4)cc3)cc12,-8.7
0,450390,CCOC(=O)c1oc2ccccc2c1CNC(C)c1ccccc1,-8.6
0,407300,O=C(c1cncn1-c1ccccc1)N1CCN(S(=O)(=O)c2cccc(Br)c2)CC1,-8.7
0,116,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CN1CCCC1c1ccc2c(c1)OCCO2,-11.5
0,118,O=C1NC(c2ccccc2)Nc2c1sc1nc(C3CC3)cc(-c3ccccc3)c21,-11.5
0,719025,Cc1[nH]c2ccccc2c1C(=O)COC(=O)c1cccc(Br)c1,-8.3
0,1275337,Cc1nn(C)c2sc(C(=O)Nc3cc4c(cc3Cl)OCCO4)cc12,-7.6
0,443537,c1ccc(-c2nc(-c3c[nH]c4ccccc34)cs2)cc1,-8.6
0,6622,Fc1cccc(Cl)c1C1CC(c2cccs2)=NN1c1nc(-c2ccc(Cl)cc2)c2ccccc2n1,-10.4
0,277518,CCOC(=O)c1c(CSc2nnnn2-c2ccc(OC)cc2)nc2ccccc2c1C,-8.9
0,125,O=C(OCc1nnc(-c2ccc([N+](=O)[O-])cc2)o1)c1nc(-c2ccccc2)n(-c2cccc(C(F)(F)F)c2)n1,-11.5
0,26580,CC(=O)c1ccc(S(=O)(=O)N2CCN(c3nc(C)nc4scc(-c5ccccc5)c34)CC2)cc1,-9.9
0,130714,O=C(NOCc1ccccc1)c1nn(-c2ccc(F)cc2)c2c1CCCC2,-9.3
0,155713,O=C1NC(Cc2ccccc2)C(=O)N1Cc1coc(-c2ccccc2)n1,-9.2
0,130,O=C(C1CC1c1c(F)cccc1F)N1C[C@H]2CCC[C@@]2(c2nc(-c3ccccc3)no2)C1,-11.5
0,778865,Cn1cc(C(=O)NC(c2ccccc2)c2cccs2)c2ccccc21,-8.2
0,1064729,COc1ccc(-n2c(SCc3cc(C)on3)nnc2-c2cc(Cl)ccc2OC)cc1Cl,-7.9
0,133,O=C(Oc1cn(-c2ccccc2)c2nc(-c3ccccc3)n3c4ccccc4nc3c12)c1ccccc1,-11.5
0,588485,CC(Sc1nnnn1Cc1ccco1)c1nc2scc(-c3ccco3)c2c(=O)[nH]1,-8.4
0,136,O=C(C=Cc1ccccc1)N1CCC(C(=O)N2CCCC(c3nc(-c4cccc(F)c4)no3)C2)CC1,-11.5
0,101598,COc1ccc(-c2csc(N(Cc3ccccc3)C(=O)c3cc(C)oc3C)n2)c2ccccc12,-9.4
0,138,Nc1c(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)ccc2c1C(=O)c1ccccc1C2=O,-11.5
0,176499,c1cncc(-c2nc(NCC(c3cccs3)N3CCCC3)c3ccccc3n2)c1,-9.1
0,3271,O=C(Nc1ccc2oc(=O)[nH]c2c1)c1cc(F)ccc1-c1ccccc1,-10.6
0,112190,CC(NC1=NS(=O)(=O)c2ccccc21)C(=O)OC(C)C(=O)Nc1ccc2c(c1)OCO2,-9.4
0,142,O=S(=O)([O-])CCC[n+]1c2c(c(-c3ccccc3)c3ccccc31)-c1ccccc1C2,-11.5
0,1096132,CN1CCN(c2ccc(NC(=O)N(C)Cc3ccccc3)c(C(F)(F)F)c2)CC1,-7.8
0,145,O=c1cc(CSc2nc3cc([N+](=O)[O-])ccc3n2-c2cccc(C(F)(F)F)c2)c2c(ccc3ccccc32)o1,-11.5
0,59308,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,-9.6
0,181264,O=S(=O)(NCc1ccccc1-n1ccnc1)C1=Cc2ccccc2CC1,-9.1
0,55434,O=C(CSc1nnc(-c2c[nH]c3ccccc23)o1)N1CCN(S(=O)(=O)c2ccccc2)CC1,-9.7
0,620928,CCCCn1c(N)c(N(C(=O)CN2CCN(c3ccc(O)cc3)CC2)C2CCCC2)c(=O)[nH]c1=O,-8.4
0,127920,Cc1nc2c(NC(=O)c3ccc4c(c3)S(=O)(=O)N(C3CC3)C4=O)c(Cl)ccc2s1,-9.3
0,24520,O=C(COC1=NC2=Nc3ccccc3SC2=NN1)N1CCCc2ccccc21,-10.0
0,679496,Cc1nc(N2CCN(c3nnnn3-c3ccccc3)CC2)c2c(-c3cccs3)csc2n1,-8.3
0,154,NC(=O)c1ccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)C(=Cc2ccc(O)cc2)CC3)cc1,-11.5
0,258694,O=C(Nc1cnn(-c2ccc(Cl)cc2)c1)C1CCc2[nH]nnc2C1,-8.9
0,387285,O=C(CCc1nc2ccccc2s1)N1CCC(c2nc3ccccc3o2)CC1,-8.7
0,261032,CC(Sc1nccn1-c1ccc(Br)cc1)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-8.9
0,142774,N#Cc1ccc(-c2cc(-c3ccncc3)nc3ncnn23)cc1,-9.2
0,819789,CN(C)c1ccc(C(=O)NCc2cccc(N3CCOC3=O)c2)cn1,-8.1
0,1714642,CCOC1(c2nc(-c3ccncc3Br)no2)CCCC1,-7.0
0,161,c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1,-11.4
0,162,c1ccc(-c2oc3ncn4nc(-c5cccnc5)nc4c3c2-c2ccccc2)cc1,-11.4
0,163,O=C1c2ccccc2N2C(=O)c3ccccc3C2N1c1ccc2c(c1)OCO2,-11.4
0,220192,CC(Sc1nncn1-c1cccc(Cl)c1)C(=O)c1cc(F)ccc1F,-9.0
0,958208,COc1ccc(-c2nc(CC(=O)Nc3nc(-c4ccc(C#N)cc4)cs3)cs2)cc1OC,-8.0
0,403730,O=C(Cc1ccc(-n2cccn2)cc1)N1CCCC(c2nnc[nH]2)C1,-8.7
0,191850,CCOc1ccc(C(NC(=O)CNC(=O)C2c3ccccc3C(=O)N2C2CC2)c2ccccc2)cc1,-9.1
0,14218,O=C(c1cccc(S(=O)(=O)N2CCCc3ccccc32)c1)N1CCN(c2ccccc2F)CC1,-10.2
0,451726,CN(CC(=O)Nc1ccc(F)cc1)C(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3,-8.6
0,82240,O=c1[nH]c(=O)n(C2CC2)c2nc(C3CC3)nc(SCc3ccc([N+](=O)[O-])cc3)c12,-9.5
0,49967,FC(F)(F)c1nc(Sc2nnc(-c3ccccc3Br)o2)c2ccccc2n1,-9.7
0,1132769,O=C(COCC1CC1)N1CCCCC1c1nc2ccccc2s1,-7.8
0,367984,CN(C)c1cc(C(=O)NC2CCOC3(CCCC3)C2)c2ccccc2n1,-8.7
0,368612,Cc1nnc(-c2ccccc2NC(=O)CC23CC4CC(CC(Br)(C4)C2)C3)o1,-8.7
0,1104931,CN(Cc1ccc(N2CCOCC2)cc1)C(=O)c1cnc2n(c1=O)CCS2,-7.8
0,793006,CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2ccc(-n3cccn3)cc2)c1,-8.2
0,42752,O=C(Nc1nc(-c2c[nH]c3ccccc23)cs1)C1CC(=O)N(c2ccc3c(c2)OCO3)C1,-9.8
0,2509,O=S(=O)(c1cccc(CSc2nnc(-c3ccccc3)c3ccccc23)c1)N1CCOCC1,-10.7
0,1348454,Cc1cnn(-c2ccc(S(N)(=O)=O)cc2NC(=O)NC2CCC(=O)N(C)C2)c1,-7.5
0,733185,Nc1c(C(=O)NCC2CCCO2)c2nc3ccccc3nc2n1C1CCCC1,-8.2
0,595405,Cc1nc(SCC(=O)c2cc(C)n(-c3ccc(C)c(C)c3)c2C)c2c3c(sc2n1)CCCC3,-8.4
0,308059,N#CCCn1cc(C2=Nn3cc(-c4ccccc4)nc3SC2)c2ccccc21,-8.8
0,245302,CN(C(=O)c1cccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1)C1CCCCC1,-9.0
0,1685311,OC1(CNc2ncnc3cccc(I)c23)CCC1,-7.1
0,431279,Cn1cc(C2CC(c3ccc4c(c3)OCCO4)Nc3ncnn32)cn1,-8.6
0,5022,O=C(CSc1nc2cc(F)ccc2c2nc(=O)c(-c3ccc(F)cc3)nn12)NC12CC3CC(CC(C3)C1)C2,-10.5
0,253242,Cc1sc2nc(CN3CCOCC3)nc(N3CCN(S(=O)(=O)c4ccccc4)CC3)c2c1C,-9.0
0,13118,O=C1CN(C(=O)COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Cl)cc2)C3=O)c2ccccc2N1,-10.2
0,58078,O=C(COc1ccc(Cl)cc1Br)N1CC=C(c2c[nH]c3ccccc23)CC1,-9.6
0,500669,Cc1cc(C2CCCN2Cc2nc3ccccc3nc2C)on1,-8.5
0,1329341,CN(C)c1ccc(N2CCn3c2nc2c3c(=O)n(CCN3CCCCC3)c(=O)n2C)cc1,-7.6
0,632566,CN(Cc1ccc2c(c1)OCCO2)C(=O)COC(=O)c1cc(F)cc(F)c1,-8.4
0,471282,c1ccc2cc(OCc3nnnn3C3CC3)ccc2c1,-8.6
0,203,O=C(Nc1ccc2c(c1Cl)C(=O)c1ccccc1C2=O)c1cccc(Oc2ccccc2)c1,-11.4
0,571597,Cc1nc(-c2ccc(F)cc2)sc1C(=O)NC(C)c1ccc(-n2ccnc2)cc1,-8.4
0,1547140,COc1ccc(CN2CCN(Cc3cccnc3)CC2)cc1SC,-7.3
0,226539,O=C(c1ccccc1)c1ccc(Sc2nnc(-c3cccs3)n2CC2CCCO2)c([N+](=O)[O-])c1,-9.0
0,132505,O=C(CSc1nnc(C2CC2)[nH]1)Nc1sc2c(c1C(=O)Nc1ccc(Cl)cc1)CCCC2,-9.3
0,964592,NNc1ncnc2scc(-c3ccc(Cl)cc3)c12,-8.0
0,58627,O=C(NCc1ncc[nH]1)Nc1ccccc1-c1cc(F)c(F)c(F)c1,-9.6
0,1683146,COc1ccc(N(C)C(=O)c2cnc(-c3ccco3)s2)cc1OC,-7.1
0,1766399,CN(Cc1nc(-c2ccoc2)no1)C1C2CCOC2C1(C)C,-6.9
0,66481,O=C(CC(c1ccccc1)c1ccccc1)Nc1ccc(-c2nnnn2C2CC2)cc1,-9.6
0,184888,COc1cc(NC(=O)Cn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)cc(OC)c1,-9.1
0,882149,CC(Cn1cccn1)NC(=O)c1ccc(-c2ccccc2)[nH]c1=O,-8.1
0,216,O=C(CN1C(=O)NC2(CCCCc3ccccc32)C1=O)c1ccc2c(c1)-c1ccccc1C2,-11.4
0,22663,O=C(OCC(=O)C12CC3CC(CC(C3)C1)C2)c1c2ccccc2cc2ccccc12,-10.0
0,81348,O=c1[nH]c(CSc2nnc(-c3ccccc3F)n2C2CC2)nc2cc(C(F)(F)F)ccc12,-9.5
0,62970,Cc1ccc(-c2ocnc2-c2nc(-c3cccc(CN4CCOCC4)c3)no2)cc1,-9.6
0,943541,CCOC(=O)C1CCN(C(=O)C(C)Sc2nnc(-c3c[nH]c4ccccc34)n2C2CC2)CC1,-8.0
0,221,O=C(N=C1N=C2C=CC=CN2Cc2ccccc21)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,-11.4
0,1045421,COc1cc(NC(=O)CN2CCN(Cc3csc4ccccc34)CC2)c(OC)cc1Cl,-7.9
0,221729,Cc1[nH]c2ccc(C(=O)NCCCN3C(=O)NC4(CCCC4)C3=O)cc2c1C,-9.0
0,526621,CN(Cc1c(F)cccc1Cl)C(=O)COC(=O)C1CCN(c2ccccc2[N+](=O)[O-])CC1,-8.5
0,564570,CCn1c(SCC(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)nnc1-c1ccco1,-8.5
0,75028,O=S(=O)(c1cc(Cl)ccc1Cl)N1CCN(Cc2cccc3ccccc23)CC1,-9.5
0,228,O=C(c1cc(-c2cccc3ccccc23)nc2ccccc12)N1CCN(c2ncccn2)CC1,-11.4
0,6980,O=c1c2ccccc2[nH]c2ccc(Oc3nc(CN4CCOCC4)nc4sc5c(c34)CCC5)cc12,-10.4
0,268573,O=C(COC(=O)c1ccccc1)c1cccc(C(F)(F)F)c1,-8.9
0,465841,O=C(NCc1ccnc(-n2cccn2)c1)C1CC=CCC1,-8.6
0,224221,Cc1cc2cc(NC(=O)N3CCc4c(cccc4NS(C)(=O)=O)C3)ccc2[nH]1,-9.0
0,113228,O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc(Cl)c(S(=O)(=O)NCC2CCCO2)c1,-9.4
0,235,O=C(Nc1ncc(Cc2ccc(F)cc2)s1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,-11.4
0,1431687,CCN(Cc1ccc2c(c1)OCO2)C(=O)c1[nH]nc(C2CC2)c1Br,-7.4
0,466352,O=C(c1ccco1)N1CCN(Cc2ccc3c(c2)CCC3)CC1,-8.6
0,1698279,Cn1c(CNc2ccc(Br)cc2)nc2ccccc21,-7.1
0,326861,Cn1c(SC(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2)nnc1C1CC1,-8.8
0,651422,CN(CC(=O)Nc1ccc(F)cc1[N+](=O)[O-])C1CCc2ccccc21,-8.3
0,96259,O=C(CCc1ncc(-c2c(F)cccc2F)o1)N1CCCC1c1nc2ccccc2s1,-9.4
0,32579,O=C(c1nn(-c2ccc(F)cc2)c2c1CCCCC2)N1CCN(S(=O)(=O)c2ccccc2)CC1,-9.9
0,842308,COc1ccc(-c2n[nH]cc2CNC2CCCN(c3cccnn3)C2)cc1,-8.1
0,145792,O=C(Nc1ccc2[nH]c(-c3ccco3)nc2c1)c1cnn2cccnc12,-9.2
0,74235,CC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccccc2F)cn3C2CC2)CC1,-9.5
0,317180,CCOC(=O)C1=C(COC(=O)c2ccc(-c3ccc(O)cc3)cc2)NC(=O)NC1,-8.8
0,994031,CN(Cc1cnn(-c2ccccc2)c1)C(=O)c1ccc(-n2ccnc2S)cc1,-8.0
0,48547,CC(=O)c1ccc(-c2ccc(C(=O)OCc3nnc(-c4ccccc4)o3)o2)cc1,-9.7
0,755846,COc1ccc(OC)c2c1CN(C(=O)Nc1ccc3c(c1)OC(F)(F)O3)CC2O,-8.2
0,712658,Cc1ccc(N2CC(C(=O)N(c3ccc(C)cc3)C3C=CS(=O)(=O)C3)CC2=O)cc1,-8.3
0,739080,O=C(NCC1(c2ccccc2)CC1)N1CCN(Cc2cscn2)CC1,-8.2
0,386997,O=C(CCCN1C(=O)NC2(CCCC2)C1=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,-8.7
0,681969,CCC(=O)N1CCc2cc(C(=O)NC3(c4ccc(Br)cc4)CC3)ccc21,-8.3
0,292211,O=C(CCc1ncc(-c2c(F)cccc2F)o1)N1CCN(c2ccc(F)cc2)CC1,-8.9
0,1206760,CCCC1(CO)CCN(C(=O)c2csc(-c3ccc(Cl)c(Cl)c3)n2)C1,-7.7
0,282378,Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-8.9
